[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:464 [00000279BEAB0D60]CSpxAudioPump::PumpThread(): read frame duration: 0 ms => sending audio buffer size 3200
[347361]: 936ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_reco_engine_adapter.cpp:49 CSpxUspRecoEngineAdapter::CSpxUspRecoEngineAdapter
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:141 Created 'CSpxUspRecoEngineAdapter' as '806006714'
[347361]: 936ms SPX_DBG_TRACE_SCOPE_ENTER:  usp_reco_engine_adapter.cpp:63 CSpxUspRecoEngineAdapter::Init
[95539]: 936ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:483 Received audio chunk: time: 2026-03-10T09:35:50.1032049Z, size:3200.
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:64 CSpxUspRecoEngineAdapter::Init: this=0x00000279BEF246E0
[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:497 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 0 bytes (0 msec)
[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [00000279BF081BC0] m_bytesTransited = 6400, unacknowledgedAudioDuration = 0 msec, packetAudioDelay = 0 msec
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=00000279BEF24750; name='CARBON-INTERNAL-DumpAudioToDir'; value=''
[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:464 [00000279BEAB0D60]CSpxAudioPump::PumpThread(): read frame duration: 0 ms => sending audio buffer size 3200
[347361]: 936ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_reco_engine_adapter.cpp:63 CSpxUspRecoEngineAdapter::Init
[347361]: 936ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_reco_engine_adapter_retry.cpp:22 CSpxUspRecoEngineAdapterRetry::InitDelegatePtr
[95539]: 936ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:483 Received audio chunk: time: 2026-03-10T09:35:50.1032506Z, size:3200.
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:121 CSpxUspRecoEngineAdapter::SetAdapterMode: singleShot=0
[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:497 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 0 bytes (0 msec)
[347361]: 936ms SPX_DBG_TRACE_SCOPE_ENTER:  usp_reco_engine_adapter.cpp:236 CSpxUspRecoEngineAdapter::SetFormat
